"","subject","activity_label","variable","value"
"1329",12,"STANDING","tBodyAccJerk.mean...Y",0.0100480041062295
"1330",12,"WALKING","tBodyAccJerk.mean...Y",0.0197766948336
"1331",12,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0119289154608696
"1332",12,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.00689494886730769
"1333",13,"LAYING","tBodyAccJerk.mean...Y",0.0183441894580645
"1334",13,"SITTING","tBodyAccJerk.mean...Y",-0.00112344092891837
"1335",13,"STANDING","tBodyAccJerk.mean...Y",0.00762035230350877
"1336",13,"WALKING","tBodyAccJerk.mean...Y",0.00308364501403509
"1337",13,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.00751868156382979
"1338",13,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.00128009758363636
"1339",14,"LAYING","tBodyAccJerk.mean...Y",-0.00831507059607843
"1340",14,"SITTING","tBodyAccJerk.mean...Y",-0.00436185985848148
"1341",14,"STANDING","tBodyAccJerk.mean...Y",0.00579566182983333
"1342",14,"WALKING","tBodyAccJerk.mean...Y",0.024116023559322
"1343",14,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.0291339421022222
"1344",14,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.0183131159944444
"1345",15,"LAYING","tBodyAccJerk.mean...Y",0.0123984271386111
"1346",15,"SITTING","tBodyAccJerk.mean...Y",-0.00898437589491525
"1347",15,"STANDING","tBodyAccJerk.mean...Y",0.00617255520183019
"1348",15,"WALKING","tBodyAccJerk.mean...Y",0.00890588563518519
"1349",15,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.01511589985
"1350",15,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.00417361847916667
"1351",16,"LAYING","tBodyAccJerk.mean...Y",0.0132805054325714
"1352",16,"SITTING","tBodyAccJerk.mean...Y",0.00985642890855072
"1353",16,"STANDING","tBodyAccJerk.mean...Y",0.0120767950358846
"1354",16,"WALKING","tBodyAccJerk.mean...Y",0.00968444678235294
"1355",16,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0148114530276596
"1356",16,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.0173729333352941
"1357",17,"LAYING","tBodyAccJerk.mean...Y",0.00706867100408451
"1358",17,"SITTING","tBodyAccJerk.mean...Y",0.0056097104915625
"1359",17,"STANDING","tBodyAccJerk.mean...Y",0.00657853452564103
"1360",17,"WALKING","tBodyAccJerk.mean...Y",0.0130098548360656
"1361",17,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0113826178208696
"1362",17,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.03083565139375
"1363",18,"LAYING","tBodyAccJerk.mean...Y",0.0117018961415385
"1364",18,"SITTING","tBodyAccJerk.mean...Y",0.00694560289491228
"1365",18,"STANDING","tBodyAccJerk.mean...Y",0.0104698718417123
"1366",18,"WALKING","tBodyAccJerk.mean...Y",0.0282745481892857
"1367",18,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.000757069449090909
"1368",18,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.0211654691775862
"1369",19,"LAYING","tBodyAccJerk.mean...Y",0.011149573306747
"1370",19,"SITTING","tBodyAccJerk.mean...Y",0.0137921005843836
"1371",19,"STANDING","tBodyAccJerk.mean...Y",0.00991338273931507
"1372",19,"WALKING","tBodyAccJerk.mean...Y",0.0144113482019523
"1373",19,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0386872111282051
"1374",19,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.056818586275
"1375",20,"LAYING","tBodyAccJerk.mean...Y",0.00110822495382353
"1376",20,"SITTING","tBodyAccJerk.mean...Y",0.00597430268636364
"1377",20,"STANDING","tBodyAccJerk.mean...Y",0.0116930221630137
"1378",20,"WALKING","tBodyAccJerk.mean...Y",-0.0210619558882353
"1379",20,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.00436449644888889
"1380",20,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.00659982629803922
"1381",21,"LAYING","tBodyAccJerk.mean...Y",0.0119943671007778
"1382",21,"SITTING","tBodyAccJerk.mean...Y",0.0121020139594259
"1383",21,"STANDING","tBodyAccJerk.mean...Y",0.0100621171270225
"1384",21,"WALKING","tBodyAccJerk.mean...Y",0.00235197553846154
"1385",21,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0213998492444444
"1386",21,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.0156290073042553
"1387",22,"LAYING","tBodyAccJerk.mean...Y",0.00459834754236111
"1388",22,"SITTING","tBodyAccJerk.mean...Y",-0.000842715149193548
"1389",22,"STANDING","tBodyAccJerk.mean...Y",0.0107286964173016
"1390",22,"WALKING","tBodyAccJerk.mean...Y",0.0356746339782609
"1391",22,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.0211126110833333
"1392",22,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.0367082966285714
"1393",23,"LAYING","tBodyAccJerk.mean...Y",0.01535144005125
"1394",23,"SITTING","tBodyAccJerk.mean...Y",0.0101351394211029
"1395",23,"STANDING","tBodyAccJerk.mean...Y",0.0105861517936765
"1396",23,"WALKING","tBodyAccJerk.mean...Y",0.0148955926864407
"1397",23,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.0375005150740741
"1398",23,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.039986286827451
"1399",24,"LAYING","tBodyAccJerk.mean...Y",0.0119819524179167
"1400",24,"SITTING","tBodyAccJerk.mean...Y",0.00476702575745588
"1401",24,"STANDING","tBodyAccJerk.mean...Y",0.0109839689101449
"1402",24,"WALKING","tBodyAccJerk.mean...Y",0.0121254591034483
"1403",24,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.00447316273690909
"1404",24,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.0150816047830508
"1405",25,"LAYING","tBodyAccJerk.mean...Y",0.0284619311524658
"1406",25,"SITTING","tBodyAccJerk.mean...Y",0.00485415893230769
"1407",25,"STANDING","tBodyAccJerk.mean...Y",0.0066321397672973
"1408",25,"WALKING","tBodyAccJerk.mean...Y",0.00351115201418919
"1409",25,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.0195416626931035
"1410",25,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.00925514041553846
"1411",26,"LAYING","tBodyAccJerk.mean...Y",0.0124420033513158
"1412",26,"SITTING","tBodyAccJerk.mean...Y",0.00692238958961538
"1413",26,"STANDING","tBodyAccJerk.mean...Y",0.0081732226404054
"1414",26,"WALKING","tBodyAccJerk.mean...Y",0.0196712144372881
"1415",26,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.007131601642
"1416",26,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.00209171684890909
"1417",27,"LAYING","tBodyAccJerk.mean...Y",0.0126491088851351
"1418",27,"SITTING","tBodyAccJerk.mean...Y",0.004670724222
"1419",27,"STANDING","tBodyAccJerk.mean...Y",0.0122433312349875
"1420",27,"WALKING","tBodyAccJerk.mean...Y",0.00161230290877193
"1421",27,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.0159869469363636
"1422",27,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.0140229374470588
"1423",28,"LAYING","tBodyAccJerk.mean...Y",0.005939923320625
"1424",28,"SITTING","tBodyAccJerk.mean...Y",0.0148338232684722
"1425",28,"STANDING","tBodyAccJerk.mean...Y",0.00907363218518987
"1426",28,"WALKING","tBodyAccJerk.mean...Y",0.0226486602722222
"1427",28,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.0143450903413043
"1428",28,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",0.0222985408245098
"1429",29,"LAYING","tBodyAccJerk.mean...Y",0.0116912059556522
"1430",29,"SITTING","tBodyAccJerk.mean...Y",0.00598531404666667
"1431",29,"STANDING","tBodyAccJerk.mean...Y",0.0115104978664615
"1432",29,"WALKING","tBodyAccJerk.mean...Y",0.0223870454150943
"1433",29,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",0.000621016968750005
"1434",29,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.000689019191836735
"1435",30,"LAYING","tBodyAccJerk.mean...Y",0.0107680190087143
"1436",30,"SITTING","tBodyAccJerk.mean...Y",0.00975692523887097
"1437",30,"STANDING","tBodyAccJerk.mean...Y",0.0120860416340678
"1438",30,"WALKING","tBodyAccJerk.mean...Y",0.0219656545
"1439",30,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Y",-0.00756110754193549
"1440",30,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Y",-0.00358719228769231
"1441",1,"LAYING","tBodyAccJerk.mean...Z",0.010834236361
"1442",1,"SITTING","tBodyAccJerk.mean...Z",-0.00336779235021277
"1443",1,"STANDING","tBodyAccJerk.mean...Z",-0.00368524954709434
"1444",1,"WALKING","tBodyAccJerk.mean...Z",-0.00416840617789474
"1445",1,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0109719730183673
"1446",1,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0455625449113208
"1447",2,"LAYING","tBodyAccJerk.mean...Z",-0.00180264895625
"1448",2,"SITTING","tBodyAccJerk.mean...Z",0.00760546929869565
"1449",2,"STANDING","tBodyAccJerk.mean...Z",-0.00837158846722222
"1450",2,"WALKING","tBodyAccJerk.mean...Z",0.00789533706610169
"1451",2,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0209351677765957
"1452",2,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.01948143925
"1453",3,"LAYING","tBodyAccJerk.mean...Z",-0.00435625874355645
"1454",3,"SITTING","tBodyAccJerk.mean...Z",-0.00423348373557692
"1455",3,"STANDING","tBodyAccJerk.mean...Z",-0.00807177934114754
"1456",3,"WALKING","tBodyAccJerk.mean...Z",-0.00562264594827586
"1457",3,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00202727978142857
"1458",3,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0208205538101695
"1459",4,"LAYING","tBodyAccJerk.mean...Z",-0.00641054328740741
"1460",4,"SITTING","tBodyAccJerk.mean...Z",-0.0121499951596
"1461",4,"STANDING","tBodyAccJerk.mean...Z",-0.0211889890567857
"1462",4,"WALKING","tBodyAccJerk.mean...Z",-0.000767679338333334
"1463",4,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00729137766444444
"1464",4,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00340280836730769
"1465",5,"LAYING","tBodyAccJerk.mean...Z",-0.00304067159653846
"1466",5,"SITTING","tBodyAccJerk.mean...Z",0.00338609594827273
"1467",5,"STANDING","tBodyAccJerk.mean...Z",-0.0122812220569643
"1468",5,"WALKING","tBodyAccJerk.mean...Z",8.32159351785732e-05
"1469",5,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.0213397664446809
"1470",5,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.025590953282766
"1471",6,"LAYING","tBodyAccJerk.mean...Z",0.00328817288070175
"1472",6,"SITTING","tBodyAccJerk.mean...Z",0.00623727782090909
"1473",6,"STANDING","tBodyAccJerk.mean...Z",-0.00481712245438596
"1474",6,"WALKING","tBodyAccJerk.mean...Z",-0.00738931200701754
"1475",6,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00932470617291667
"1476",6,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.00237816579411765
"1477",7,"LAYING","tBodyAccJerk.mean...Z",-0.0131653918205769
"1478",7,"SITTING","tBodyAccJerk.mean...Z",0.0162004141964583
"1479",7,"STANDING","tBodyAccJerk.mean...Z",-0.0108420294035849
"1480",7,"WALKING","tBodyAccJerk.mean...Z",-0.0210398551649123
"1481",7,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0160390392510638
"1482",7,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-7.4519666666666e-05
"1483",8,"LAYING","tBodyAccJerk.mean...Z",-0.0169218791344444
"1484",8,"SITTING","tBodyAccJerk.mean...Z",-0.0106808920069565
"1485",8,"STANDING","tBodyAccJerk.mean...Z",0.00322153267648148
"1486",8,"WALKING","tBodyAccJerk.mean...Z",-0.000673798876875
"1487",8,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0394356157631579
"1488",8,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0674583919268293
"1489",9,"LAYING","tBodyAccJerk.mean...Z",-0.0070536778584
"1490",9,"SITTING","tBodyAccJerk.mean...Z",-0.008674672651
"1491",9,"STANDING","tBodyAccJerk.mean...Z",-0.004700785502
"1492",9,"WALKING","tBodyAccJerk.mean...Z",0.00414762740192308
"1493",9,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.00262568854761905
"1494",9,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00766046602367347
"1495",10,"LAYING","tBodyAccJerk.mean...Z",0.00716689586275862
"1496",10,"SITTING","tBodyAccJerk.mean...Z",-0.00499566427666667
"1497",10,"STANDING","tBodyAccJerk.mean...Z",-0.00485841031477273
"1498",10,"WALKING","tBodyAccJerk.mean...Z",-0.0162953195396226
"1499",10,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.000152617173684209
"1500",10,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0513375831851064
"1501",11,"LAYING","tBodyAccJerk.mean...Z",0.00277690502070175
"1502",11,"SITTING","tBodyAccJerk.mean...Z",0.00833400761716981
"1503",11,"STANDING","tBodyAccJerk.mean...Z",-0.00074591623212766
"1504",11,"WALKING","tBodyAccJerk.mean...Z",-0.013364827779661
"1505",11,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0225208905847826
"1506",11,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0151463896833333
"1507",12,"LAYING","tBodyAccJerk.mean...Z",-0.0043714837772
"1508",12,"SITTING","tBodyAccJerk.mean...Z",-0.0020457599227451
"1509",12,"STANDING","tBodyAccJerk.mean...Z",-0.00788131384131148
"1510",12,"WALKING","tBodyAccJerk.mean...Z",0.005025870328
"1511",12,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.00485262425869565
"1512",12,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00906662793461539
"1513",13,"LAYING","tBodyAccJerk.mean...Z",-0.00988389709596774
"1514",13,"SITTING","tBodyAccJerk.mean...Z",-0.0232397245106122
"1515",13,"STANDING","tBodyAccJerk.mean...Z",-0.000704979340543859
"1516",13,"WALKING","tBodyAccJerk.mean...Z",0.00597249011754386
"1517",13,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0252977670276596
"1518",13,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0254126299290909
"1519",14,"LAYING","tBodyAccJerk.mean...Z",-0.0323601505045098
"1520",14,"SITTING","tBodyAccJerk.mean...Z",-0.0105744513096296
"1521",14,"STANDING","tBodyAccJerk.mean...Z",-0.00720777760485
"1522",14,"WALKING","tBodyAccJerk.mean...Z",0.0199723036949153
"1523",14,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.0104952601188889
"1524",14,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00344199486481481
"1525",15,"LAYING","tBodyAccJerk.mean...Z",-0.00443927981861111
"1526",15,"SITTING","tBodyAccJerk.mean...Z",-0.00237207545345763
"1527",15,"STANDING","tBodyAccJerk.mean...Z",-0.00658737093471698
"1528",15,"WALKING","tBodyAccJerk.mean...Z",0.000658706162574074
"1529",15,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0100212901547619
"1530",15,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.00525879898958333
"1531",16,"LAYING","tBodyAccJerk.mean...Z",-0.00154105089764286
"1532",16,"SITTING","tBodyAccJerk.mean...Z",-0.0115030575052174
"1533",16,"STANDING","tBodyAccJerk.mean...Z",-0.00476310557910256
"1534",16,"WALKING","tBodyAccJerk.mean...Z",0.00360803282352941
"1535",16,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.029312256293617
"1536",16,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0380533591627451
"1537",17,"LAYING","tBodyAccJerk.mean...Z",-0.000143542544507042
"1538",17,"SITTING","tBodyAccJerk.mean...Z",-0.0015544841534375
"1539",17,"STANDING","tBodyAccJerk.mean...Z",-0.00403599594166667
"1540",17,"WALKING","tBodyAccJerk.mean...Z",0.0243753334442623
"1541",17,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00939838078195652
"1542",17,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00759533846458334
"1543",18,"LAYING","tBodyAccJerk.mean...Z",-0.00121344813430769
"1544",18,"SITTING","tBodyAccJerk.mean...Z",0.00278757042058246
"1545",18,"STANDING","tBodyAccJerk.mean...Z",-0.00181640480191781
"1546",18,"WALKING","tBodyAccJerk.mean...Z",0.010685091
"1547",18,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.01417699182
"1548",18,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0093589662862069
"1549",19,"LAYING","tBodyAccJerk.mean...Z",-0.000988690855325301
"1550",19,"SITTING","tBodyAccJerk.mean...Z",0.00173106800213699
"1551",19,"STANDING","tBodyAccJerk.mean...Z",0.00129216333878082
"1552",19,"WALKING","tBodyAccJerk.mean...Z",-0.0327528722288462
"1553",19,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00955202497435897
"1554",19,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0316681980575
"1555",20,"LAYING","tBodyAccJerk.mean...Z",-0.00309891846569118
"1556",20,"SITTING","tBodyAccJerk.mean...Z",0.00160134859924242
"1557",20,"STANDING","tBodyAccJerk.mean...Z",-0.00613681937487671
"1558",20,"WALKING","tBodyAccJerk.mean...Z",0.00634457223529412
"1559",20,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00253482149777778
"1560",20,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.024542099304902
"1561",21,"LAYING","tBodyAccJerk.mean...Z",-0.0139053438591111
"1562",21,"SITTING","tBodyAccJerk.mean...Z",-0.000175352166235294
"1563",21,"STANDING","tBodyAccJerk.mean...Z",-0.00332093673865168
"1564",21,"WALKING","tBodyAccJerk.mean...Z",-0.0101813421307692
"1565",21,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0125551085533333
"1566",21,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0360115472978723
"1567",22,"LAYING","tBodyAccJerk.mean...Z",-0.00467438744166667
"1568",22,"SITTING","tBodyAccJerk.mean...Z",-0.0126852481958065
"1569",22,"STANDING","tBodyAccJerk.mean...Z",-0.00626291653857143
"1570",22,"WALKING","tBodyAccJerk.mean...Z",0.00443691445434783
"1571",22,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.0112499015
"1572",22,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.033616970907381
"1573",23,"LAYING","tBodyAccJerk.mean...Z",-0.00628235060277778
"1574",23,"SITTING","tBodyAccJerk.mean...Z",-0.00148823351367647
"1575",23,"STANDING","tBodyAccJerk.mean...Z",-0.00529260911370588
"1576",23,"WALKING","tBodyAccJerk.mean...Z",-0.00190810641525424
"1577",23,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.000982717101851849
"1578",23,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0159234167843137
"1579",24,"LAYING","tBodyAccJerk.mean...Z",-0.00589225849902778
"1580",24,"SITTING","tBodyAccJerk.mean...Z",-0.00113300171426471
"1581",24,"STANDING","tBodyAccJerk.mean...Z",-0.00358774904913043
"1582",24,"WALKING","tBodyAccJerk.mean...Z",-0.0116401387758621
"1583",24,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00846915857363636
"1584",24,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0132353651798305
"1585",25,"LAYING","tBodyAccJerk.mean...Z",-0.0307179435315068
"1586",25,"SITTING","tBodyAccJerk.mean...Z",0.00210760835861538
"1587",25,"STANDING","tBodyAccJerk.mean...Z",-0.00622808791433784
"1588",25,"WALKING","tBodyAccJerk.mean...Z",-0.00335098680675676
"1589",25,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0113348791672414
"1590",25,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0116906813498462
"1591",26,"LAYING","tBodyAccJerk.mean...Z",-0.00614755098663158
"1592",26,"SITTING","tBodyAccJerk.mean...Z",-0.00780237981320513
"1593",26,"STANDING","tBodyAccJerk.mean...Z",-0.00219497782824324
"1594",26,"WALKING","tBodyAccJerk.mean...Z",-0.00618305784355932
"1595",26,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.01189114264
"1596",26,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0117089275472727
"1597",27,"LAYING","tBodyAccJerk.mean...Z",-0.000685549292837838
"1598",27,"SITTING","tBodyAccJerk.mean...Z",-0.00611285425957143
"1599",27,"STANDING","tBodyAccJerk.mean...Z",-0.00137950299425
"1600",27,"WALKING","tBodyAccJerk.mean...Z",-0.020752327245614
"1601",27,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.00985034750909091
"1602",27,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0067467910745098
"1603",28,"LAYING","tBodyAccJerk.mean...Z",0.006009719386425
"1604",28,"SITTING","tBodyAccJerk.mean...Z",0.000257854017638888
"1605",28,"STANDING","tBodyAccJerk.mean...Z",-0.00267810077607595
"1606",28,"WALKING","tBodyAccJerk.mean...Z",-0.00762915201666667
"1607",28,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",0.00123950141304348
"1608",28,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.00749081657058823
"1609",29,"LAYING","tBodyAccJerk.mean...Z",0.00241542784130435
"1610",29,"SITTING","tBodyAccJerk.mean...Z",0.003167700952
"1611",29,"STANDING","tBodyAccJerk.mean...Z",0.000332894985246154
"1612",29,"WALKING","tBodyAccJerk.mean...Z",0.00941547304716981
"1613",29,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0140642983104167
"1614",29,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",-0.0290713871612245
"1615",30,"LAYING","tBodyAccJerk.mean...Z",-0.000374189681428571
"1616",30,"SITTING","tBodyAccJerk.mean...Z",-0.00278161828080645
"1617",30,"STANDING","tBodyAccJerk.mean...Z",0.00190841458130508
"1618",30,"WALKING","tBodyAccJerk.mean...Z",-0.00739534236
"1619",30,"WALKING_DOWNSTAIRS","tBodyAccJerk.mean...Z",-0.0118301423032258
"1620",30,"WALKING_UPSTAIRS","tBodyAccJerk.mean...Z",0.0161506198923077
"1621",1,"LAYING","tBodyGyro.mean...X",-0.016553093978
"1622",1,"SITTING","tBodyGyro.mean...X",-0.045350056512766
"1623",1,"STANDING","tBodyGyro.mean...X",-0.0239877347979245
"1624",1,"WALKING","tBodyGyro.mean...X",-0.041830963526
"1625",1,"WALKING_DOWNSTAIRS","tBodyGyro.mean...X",-0.0350781902989796
"1626",1,"WALKING_UPSTAIRS","tBodyGyro.mean...X",0.050549379754717
"1627",2,"LAYING","tBodyGyro.mean...X",-0.01847660675
"1628",2,"SITTING","tBodyGyro.mean...X",-0.0454706620434783
"1629",2,"STANDING","tBodyGyro.mean...X",-0.0238623875712963
"1630",2,"WALKING","tBodyGyro.mean...X",-0.0530258157347458
"1631",2,"WALKING_DOWNSTAIRS","tBodyGyro.mean...X",-0.11594735287234
"1632",2,"WALKING_UPSTAIRS","tBodyGyro.mean...X",-0.0576912634583333
"1633",3,"LAYING","tBodyGyro.mean...X",-0.0208170540330645
"1634",3,"SITTING","tBodyGyro.mean...X",-0.0385365204807692
"1635",3,"STANDING","tBodyGyro.mean...X",-0.0246626070770492
"1636",3,"WALKING","tBodyGyro.mean...X",-0.0256405192517241
"1637",3,"WALKING_DOWNSTAIRS","tBodyGyro.mean...X",-0.13157327645102
"1638",3,"WALKING_UPSTAIRS","tBodyGyro.mean...X",0.0721980309322034
"1639",4,"LAYING","tBodyGyro.mean...X",-0.00923156347222222
"1640",4,"SITTING","tBodyGyro.mean...X",-0.04944351156
"1641",4,"STANDING","tBodyGyro.mean...X",-0.0306449342357143
"1642",4,"WALKING","tBodyGyro.mean...X",-0.0317982557795
"1643",4,"WALKING_DOWNSTAIRS","tBodyGyro.mean...X",-0.102838822533333
"1644",4,"WALKING_UPSTAIRS","tBodyGyro.mean...X",0.0393825198942308
"1645",5,"LAYING","tBodyGyro.mean...X",-0.0218935013501923
"1646",5,"SITTING","tBodyGyro.mean...X",-0.0422355209795455
"1647",5,"STANDING","tBodyGyro.mean...X",-0.0322711902673214
"1648",5,"WALKING","tBodyGyro.mean...X",-0.0488919896632143
"1649",5,"WALKING_DOWNSTAIRS","tBodyGyro.mean...X",-0.068294569906383
"1650",5,"WALKING_UPSTAIRS","tBodyGyro.mean...X",0.0395191121489362
"1651",6,"LAYING","tBodyGyro.mean...X",-0.0079605026754386
"1652",6,"SITTING","tBodyGyro.mean...X",-0.0372442282830909
"1653",6,"STANDING","tBodyGyro.mean...X",-0.028251913022807
"1654",6,"WALKING","tBodyGyro.mean...X",-0.025509618645614
